"movieCd","movieNm","openDt","showTm","director","actors","genres","watchGradeNm","posterUrl","overview"
"20080659","88분","20080529","106","존 애브넛","알 파치노, 알리시아 위트","Thriller, Mystery","15세이상관람가","https://image.tmdb.org/t/p/w500/oDZu8UGTLRw7jcDKmTdm7O87bnq.jpg","Famed forensic psychiatrist Dr. Jack Gramm enjoys a reputation as one of the most sought-after profilers around. His expert testimony has resulted in the conviction of many criminals, including serial killer Jon Forster. On the eve of Forster's execution, one of Gramm's students is murdered in a vicious copycat crime, and Gramm himself receives an ominous message informing him that he has less than 90 minutes to live."
"20080660","바디","20080529","94","파윈 푸리킷판야","아락 아몬수파시리, 오니라 람윌라이, 크리티라 인폰위지트","Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/hvYwBgkw1ss3vOo8g7QnP76ggvG.jpg","An overeducated, disenchanted woman, Ja-young, loses her ambition after many gruelling years of studying for the public official exam. One lonely evening, a beautiful, fit runner, Hyun-joo, glides smoothly past her. Intrigued by this celestial vision of harmony and grace, Ja-young repeatedly returns, hoping to meet the object of her curiosity."
"20080661","위 오운 더 나잇","20080529","116","제임스 그레이","호아킨 피닉스, 에바 멘데스, 마크 월버그","Drama, Crime, Thriller","청소년관람불가","https://image.tmdb.org/t/p/w500/rsKhSr3UNjG2DhVj2KPj0ARujez.jpg","A New York nightclub manager tries to save his brother and father from Russian mafia hitmen."
"20080653","쿵푸 팬더","20080605","92","마크 오스본","더스틴 호프만, 루시 리우, 잭 블랙, 안젤리나 졸리, 성룡, 김기현","Animation, Family, Comedy","전체관람가","https://image.tmdb.org/t/p/w500/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past."
"20080709","섹스 앤 더 시티","20080605","143","마이클 패트릭 킹","사라 제시카 파커, 킴 캐트럴, 신시아 닉슨, 크리스틴 데이비스, 크리스 노스","Comedy, Drama, Romance","청소년관람불가","https://image.tmdb.org/t/p/w500/7DDbBvbQx7WuepTu7DVtf791dqM.jpg","A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her."
"20071060","걸스카우트","20080605","99","김상만","나문희, 김선아, 이기연, 최정우, 강대희, 성동명, 소희, 손종규, 박영훈, 임진영, 김향기, 고준희, 박용철, 홍의정, 심은정, 안태호, 김동민, 이건문, 이동조, 김남윤, 지영, 지현욱, 김경민, 최경수, 이봉수, 윤석찬, 임형진, 박상현, 최승기, 정세현, 김철준, 김창식, 김신주, 정세형, 정민성, 신유람","Comedy","15세이상관람가","https://image.tmdb.org/t/p/w500/5cHrIzPHp2854c7QSe1ETkw1T25.jpg","When the head of a credit union disappears with the credit union's money, four women create a team called Bong Chon Girl Scouts Troop #3 to recover the stolen money, and chaos ensues."
"20080706","디 아이","20080605","96","데이빗 모로","제시카 알바, 알렉산드로 니볼라, 파커 포시","Drama, Horror","15세이상관람가","https://image.tmdb.org/t/p/w500/hoR1TAxIkO1rRHu3F7cWzKZqxq.jpg","A young, lonely woman is consumed by her deepest and darkest desires after tragedy strikes her quiet country life."
"20080830","인크레더블 헐크","20080612","113","루이스 리테리어","에드워드 노튼, 리브 타일러","Science Fiction, Action, Adventure","15세이상관람가","https://image.tmdb.org/t/p/w500/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe."
"20080829","해프닝","20080612","90","M. 나이트 샤말란","주이 디샤넬, 존 레귀자모, 마크 월버그","장르 정보 없음","청소년관람불가","https://image.tmdb.org/t/p/w500/gQJzITT63hRcbFoYCPWuGK9mz3j.jpg","Enjoy the explosive energy of Guckkasten in theaters!
 The best performance ever, HAPPENING is showing!
 The 2016 concert HAPPENING by the band Guckkasten was greatly loved for its passionate performance.  Guckkasten unleashes explosive energy that overwhelms the audience through their excellent singing ability and perfect live performance. Experience the large-scale concert with colorful videos, special effects and sounds on the mega-sized stage through the screens at the movie theater."
"20072673","흑심모녀","20080612","93","조남호","심혜진, 김수미, 이상우, 이다희, 이계인, 박준환, 백승일, 한용수, 서성경, 서하나, 곽재식, 유주연, 이규헌, 양성보, 최덕문, 진용욱, 양윤식, 양윤식","Drama","12세이상관람가","https://image.tmdb.org/t/p/w500/6DK0kxos6AQaUpyOpCwvX0qseKD.jpg","Nam-hee (Shim Hye-Jin) is going about selling fruit from her truck, when she nearly runs over a young gentleman, Joon (Lee Sang-Woo). Joon finds his way to Nam-hee's house, where he meets her mother Gan-nan (Kim Su-Mi), and her 20-year-old daughter Na-rae (Da-hee Lee). Through a series of circumstances, Joon comes to live with the three women, and with the introduction of a handsome man in their house, the three use their own skills to vie for his attention and compete for his affection."
"20080828","도화선","20080612","87","엽위신","견자단, 고천락, 예성","Crime","청소년관람불가","https://image.tmdb.org/t/p/w500/tVQ1DJjdtPQd9HeaUntXaGuWadq.jpg","A crime division focusing on motorcycle robbers aims their focus at the elusive Flying Squirrel, an infamous bike thief."
"20080736","강철중: 공공의 적 1-1","20080619","127","강우석","설경구, 정재영, 김영필, 강신일, 유해진, 탁트인, 이상현, 이재원, 조한영, 박창용, 박태훈, 김건호, 김재득, 임장현, 정원중, 김윤성, 이민호, 김태한, 김영옥, 이한솔, 리우진, 박혁민, 차영남, 박영서","Action, Comedy, Crime, Thriller","15세이상관람가","https://image.tmdb.org/t/p/w500/wr7CWangsK7jI6KQYxfDpcVsisO.jpg","Kang Chul-jung has been a detective fighting crime for 15 years and is at it again against a mob boss who recruits young kids to do his dirty work."
"20080836","겟 스마트","20080619","110","피터 시걸","스티브 카렐, 앤 해서웨이","Action, Comedy, Thriller","12세이상관람가","https://image.tmdb.org/t/p/w500/sZUjbtUS8qxXp4mj90evnqPJqX7.jpg","When members of the nefarious crime syndicate KAOS attack the U.S. spy agency Control and the identities of secret agents are compromised, the Chief has to promote hapless but eager analyst Maxwell Smart to field agent. He is partnered with veteran and capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil world-domination plans of KAOS and its crafty operative?"
"20080835","21","20080619","122","로버트 루케틱","짐 스터게스, 케빈 스페이시, 케이트 보스워스","Drama, Crime","15세이상관람가","https://image.tmdb.org/t/p/w500/BQzE6oTStXIZ5dqjXmRIVp19YB.jpg","Ben Campbell is a young, highly intelligent student at M.I.T. who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine to become a doctor, Ben learns that he cannot afford the $300,000 tuition as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor to a small but secretive club of five students, Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa to count cards at blackjack."
"20080837","둠스데이:지구 최후의 날","20080619","104","닐 마샬","알렉산더 시디그, 로나 미트라","장르 정보 없음","청소년관람불가","포스터 정보 없음","줄거리 정보 없음"
"20080847","원티드","20080626","110","티무르 베크맘베토브","제임스 맥어보이, 안젤리나 졸리, 모건 프리먼","Comedy","청소년관람불가","https://image.tmdb.org/t/p/w500/y82VmukqfnaOTfGA9r7umivrh0a.jpg",""
"20080663","크로싱","20080626","112","김태균","차인표, 신명철, 주다영, 서영화, 임홍식, 홍성수, 김민채, 김경란, 박정순, 김나영, 최상현, 김재훈, 이광원, 장소연, 전배수, 손진호, 조용준, 진용욱, 정민성","Drama","12세이상관람가","https://image.tmdb.org/t/p/w500/j3ARmpUH2wPyc4Rc4qiRKBEfPMU.jpg","Yong-soo is an ex-soccer player who lives in a small coal-mine village in North Korea with his wife and young son, Joon. Although living in extreme poverty like many other families in North Korea, the family is happy just to be with each other. Then one day, Yong-soo's pregnant wife becomes critically ill. Let alone medicine, Yong-soo can't even find food for her in North Korea. So he decides to secretly cross the border to China hoping to find the medicine for his wife."
"20070291","무림여대생","20080626","115","곽재용","신민아, 온주완, 유건, 임적안, 최재성, 정호빈, 송원영, 송윤회, 홍서연, 최정우, 김은수, 황대원, 최현민, 황은지, 박찬대, 김선희, 최승화, 임예진, 최윤석, 여윤정, 이중우, 박휘순, 유순철, 오정세, 김광규, 김승훈","Comedy, Romance","15세이상관람가","https://image.tmdb.org/t/p/w500/mFpZjurGhtvBa1Jyzfw58Me7ZQ6.jpg","So-hwi is a martial arts prodigy and college student. Realizing that her superhuman strength is holding back her love life, she decides to quit martial arts to pursue handsome hockey player Joon-mo. But Joon-mo is in love with an older woman, and when So-hwi's mystical martial arts community comes under threat from an old enemy, Heuk-bong, her childhood friend Il-yeong must persuade her to return."
"20080873","핸콕","20080702","92","피터 버그","윌 스미스, 샤를리즈 테론","Fantasy, Action","12세이상관람가","https://image.tmdb.org/t/p/w500/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg","Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?"
"20080874","노크:낯선 자들의 방문","20080702","85","브라이언 버티노","스캇 스피드맨, 리브 타일러, 젬마 워드","장르 정보 없음","15세이상관람가","포스터 정보 없음","줄거리 정보 없음"
"20080845","크로우즈 제로","20080702","129","미이케 다카시","오구리 슌, 야베 쿄스케","Action, Comedy, Crime","15세이상관람가","https://image.tmdb.org/t/p/w500/so1E9wUAXJi9hqGRNPgoVQd7HaX.jpg","The students of Suzuran High compete for the King of School title. An ex-graduate yakuza is sent to kill the son of a criminal group, but he can't make himself do it as he reminds him of his youth."
"20080848","돼지코 아기공룡 임피의 모험","20080626","78","호거 태프","배우 정보 없음","Animation, Family, Fantasy","전체관람가","https://image.tmdb.org/t/p/w500/83jgTDWYS0Whokjm3CB2Q6kYQCV.jpg","On a magical tropical island, a fun-loving group of misfit animals and people discover a baby dinosaur frozen since prehistoric times. When a king from a faraway country vows to capture the loveable baby dino for his private collection, all the inhabitants must join together to save their new friend."
"20080914","적벽대전:거대한 전쟁의 시작","20080710","132","오우삼","양조위, 금성무, 장첸, 즈링 린/임지령, 나카무라 시도, 호군, 장풍의, 조미","Adventure, Drama, History, Action, War","15세이상관람가","https://image.tmdb.org/t/p/w500/eEelFTjUYJJDlwqd53VfSA8xMfj.jpg","In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance."
